Unnamed: 0,furniture_type,name,discounted_price,original_price,product_details,company
58,Bar,LKBS ART Solid Wood Bar Cabinet,1856,3261,"['Material: Solid Wood', 'Door Included: No', 'W x H x D: 600 mm x 650 mm x 120 mm (1 ft 11 in x 2 ft 1 in x 4 in)','Delivery condition: Pre Assembled (Ready to Use)']",Casa Magica
59,Bar,Flipkart Perfect Homes Sheesham Wood Solid Wood Bar Cab...,10595,24081,"['Material: Solid Wood', 'Door Included: Yes', 'W x H x D: 90 cm x 106.7 cm x 50.8 cm (2 ft 11 in x 3 ft 6 in x 1 ft 8 in)','Delivery condition: Pre Assembled (Ready to Use)']",Ikea
60,Bar,"Timberly ar Cabinet | Wine Rack, Wall Hanging Mini Bar,...",1616,6923,"['Material: Solid Wood', 'Door Included: No', 'W x H x D: 139.7 mm x 419.1 mm x 533.4 mm (5 in x 1 ft 4 in x 1 ft 9 in)','Delivery condition: Pre Assembled (Ready to Use)']",Ikea
61,Bar,Ognija Solid Wood Bar Cabinet,2407,8026,"['Material: Solid Wood', 'Door Included: No', 'W x H x D: 700 mm x 700 mm x 120 mm (2 ft 3 in x 2 ft 3 in x 4 in)','Delivery condition: Pre Assembled (Ready to Use)']",Mobila Casa
62,Bar,ROYAL FINISH Nivora Solid Wood Bar Cabinet,19189,45152,"['Material: Solid Wood', 'Door Included: Yes', 'W x H x D: 410 mm x 1010 mm x 530 mm (1 ft 4 in x 3 ft 3 in x 1 ft 8 in)','Delivery condition: Pre Assembled (Ready to Use)']",Dedeman
63,Bar,SPEEDX Metal Bar Cabinet,81274,90305,"['Material: Metal', 'Door Included: Yes', 'W x H x D: 1219 mm x 610 mm x 914 mm (3 ft 11 in x 2 ft x 2 ft 11 in)','Delivery condition: Pre Assembled (Ready to Use)']",Dedeman
65,Bar,EARLYFURNITURE Solid Wood Bar Cabinet,2196,5017,"['Material: Solid Wood', 'Door Included: No', 'W x H x D: 12.7 mm x 63.5 mm x 49.6 mm (2 in x 1 in)','Delivery condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Casa Magica
66,Bar,FURINNO Solid Wood Bar Cabinet,26087,36121,"['Material: Solid Wood', 'Door Included: No', 'W x H x D: 508 mm x 1092.2 mm x 838.2 mm (1 ft 8 in x 3 ft 7 in x 2 ft 9 in)','Delivery condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Ikea
68,Bar,"Timberly Wall Hanging Design Bar Cabinet, Wine Rack wit...",2700,8017,"['Material: Solid Wood', 'Door Included: No', 'W x H x D: 508 mm x 635 mm x 127 mm (1 ft 8 in x 2 ft 1 in x 5 in)','Delivery condition: Pre Assembled (Ready to Use)']",FurnitureForYou
69,Bar,mk furniture Sheesham Wood Wall Mounted Bar Cabinet(Fin...,5691,26087,"['Material: Solid Wood', 'Door Included: No', 'W x H x D: 914.4 mm x 711.2 mm x 304.8 mm (3 ft x 2 ft 4 in x 1 ft)','Delivery condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Mob Expert
70,Bar,MAA LAXMI Solid Wood Bar Cabinet,1303,5016,"['Material: Solid Wood', 'Door Included: No', 'W x H x D: 30 mm x 20 mm x 12 mm (1 in)','Delivery condition: Pre Assembled (Ready to Use)']",FurnitureForYou
71,Bar,SPEEDX Metal Bar Cabinet,56189,70237,"['Material: Metal', 'Door Included: Yes', 'W x H x D: 610 mm x 914 mm x 812 mm (2 ft x 2 ft 11 in x 2 ft 7 in)','Delivery condition: Pre Assembled (Ready to Use)']",Casa Rusu
72,Bar,Shilpiwood Wood Wall Mounted Bar Cabinet(Finish -Honey ...,5919,16053,"['Material: Solid Wood', 'Door Included: Yes', 'W x H x D: 914.4 mm x 711.2 mm x 304.8 mm (3 ft x 2 ft 4 in x 1 ft)','Delivery condition: Pre Assembled (Ready to Use)']",Mobila Casa
73,Bar,Furn Central Engineered Wood Bar Cabinet,5810,15050,"['Material: Engineered Wood', 'Door Included: Yes', 'W x H x D: 749.3 mm x 1062 mm x 400 mm (2 ft 5 in x 3 ft 5 in x 1 ft 3 in)','Delivery condition: Knock Down - Delivered in non-assembled pieces, installation by service partner']",Casa Rusu
74,Bar,Timberly 4 Bottle Holder Bar Cabinet with Handle | Wine...,1490,4505,"['Material: Solid Wood', 'Door Included: No', 'W x H x D: 152 mm x 445 mm x 508 mm (5 in x 1 ft 5 in x 1 ft 8 in)','Delivery condition: Pre Assembled (Ready to Use)']",Dedeman
77,Bar,Allie Wood Sheesham Wood Bar Cabinet Rack Hard and Soft...,13389,30553,"['Material: Solid Wood', 'Door Included: Yes', 'W x H x D: 1325.8 mm x 863.6 mm x 508 mm (4 ft 4 in x 2 ft 10 in x 1 ft 8 in)','Delivery condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Casa Rusu
78,Bar,Ognija Solid Wood Bar Cabinet,1804,6019,"['Material: Solid Wood', 'Door Included: No', 'W x H x D: 600 mm x 120 mm x 450 mm (1 ft 11 in x 4 in x 1 ft 5 in)','Delivery condition: Pre Assembled (Ready to Use)']",Ikea
80,Bar,"Jeeso Mango Wood Bar Cabinet (Finish - Walnut Finish,De...",3998,13043,"['Material: Solid Wood', 'Door Included: No', 'W x H x D: 965.2 mm x 635 mm x 127 mm (3 ft 1 in x 2 ft 1 in x 5 in)','Delivery condition: Pre Assembled (Ready to Use)']",Mobila Casa
81,Bar,Craftvelly Solid Wood Bar Cabinet Solid Wood Bar Cabine...,23077,49166,"['Material: Solid Wood', 'Door Included: Yes', 'W x H x D: 863.6 mm x 1219.2 mm x 508 mm (2 ft 10 in x 4 ft x 1 ft 8 in)','Delivery condition: Pre Assembled (Ready to Use)']",Ikea
82,Bar,Cherry Wood Sheesham Wood Bar Cabinet Rack Hard and Sof...,14297,30553,"['Material: Solid Wood', 'Door Included: Yes', 'W x H x D: 870 mm x 900 mm x 508 mm (2 ft 10 in x 2 ft 11 in x 1 ft 8 in)','Delivery condition: Pre Assembled (Ready to Use)']",Ikea
83,Bar,FURINNO wooden large cabinet Solid Wood Bar Cabinet,14488,28596,"['Material: Solid Wood', 'Door Included: Yes', 'W x H x D: 1290.3 mm x 878.8 mm x 657.8 mm (4 ft 2 in x 2 ft 10 in x 2 ft 1 in)','Delivery condition: Pre Assembled (Ready to Use)']",Mobila Casa
84,Bar,Cherry Wood Sheesham Wood Bar Cabinet Rack Hard and Sof...,14297,38730,"['Material: Solid Wood', 'Door Included: Yes', 'W x H x D: 1320 mm x 889 mm x 508 mm (4 ft 3 in x 2 ft 10 in x 1 ft 8 in)','Delivery condition: Pre Assembled (Ready to Use)']",Mob Expert
85,Bar,Shilpiwood Solid Wood Bar Cabinet,4334,13043,"['Material: Solid Wood', 'Door Included: No', 'W x H x D: 965.2 mm x 635 mm x 127 mm (3 ft 1 in x 2 ft 1 in x 5 in)','Delivery condition: Pre Assembled (Ready to Use)']",Mobila Casa
86,Bar,BLUEWUD Whartin Wall Mount Shoe Rack Cabinet with Doors...,4888,6621,"['Material: Engineered Wood', 'Door Included: No', 'W x H x D: 22 cm x 98 cm x 71.2 cm (8 in x 3 ft 2 in x 2 ft 4 in)','Delivery condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Jysk
88,Bar,TOUCHWOOD Sheesham Wood Bar Cabinet Home |Bar Units for...,23067,34917,"['Material: Solid Wood', 'Door Included: No', 'W x H x D: 510 mm x 109 mm x 910 mm (1 ft 8 in x 4 in x 2 ft 11 in)','Delivery condition: Pre Assembled (Ready to Use)']",Ikea
89,Bar,mk furniture Mango Wood Bar Cabinet (Finish - Walnut Fi...,4645,15953,"['Material: Solid Wood', 'Door Included: No', 'W x H x D: 965.2 mm x 635 mm x 127 mm (3 ft 1 in x 2 ft 1 in x 5 in)','Delivery condition: Pre Assembled (Ready to Use)']",Mobila Casa
90,Bar,woodark Solid Wood Bar Cabinet,16053,59200,"['Material: Solid Wood', 'Door Included: Yes', 'W x H x D: 482.6 mm x 1473.2 mm x 383.54 mm (1 ft 6 in x 4 ft 9 in x 1 ft 3 in)','Delivery condition: Pre Assembled (Ready to Use)']",Dedeman
91,Bar,Flipkart Perfect Homes Rosewood (Sheesham) Bar Cabinet ...,14297,38730,"['Material: Solid Wood', 'Door Included: Yes', 'W x H x D: 1320 mm x 889 mm x 508 mm (4 ft 3 in x 2 ft 10 in x 1 ft 8 in)','Delivery condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",FurnitureForYou
92,Bar,ROYAL FINISH Nivora Solid Wood Bar Cabinet,29850,80271,"['Material: Solid Wood', 'Door Included: Yes', 'W x H x D: 838.2 mm x 1092.2 mm x 508 mm (2 ft 9 in x 3 ft 7 in x 1 ft 8 in)','Delivery condition: Pre Assembled (Ready to Use)']",Mobila Casa
93,Bar,Ognija Solid Wood Bar Cabinet,1354,3009,"['Material: Solid Wood', 'Door Included: No', 'W x H x D: 723 mm x 406 mm x 101 mm (2 ft 4 in x 1 ft 3 in x 3 in)','Delivery condition: Pre Assembled (Ready to Use)']",Jysk
94,Bar,Craftvelly Solid Wood Basket Design Bar Solid Wood Bar ...,2810,10033,"['Material: Solid Wood', 'Door Included: No', 'W x H x D: 540 mm x 250 mm x 240 mm (1 ft 9 in x 9 in x 9 in)','Delivery condition: Pre Assembled (Ready to Use)']",Mob Expert
95,Bar,Flipkart Perfect Homes Solid Wood Bar Cabinet,20300,23077,"['Material: Solid Wood', 'Door Included: Yes', 'W x H x D: 700 mm x 525 mm x 925 mm (2 ft 3 in x 1 ft 8 in x 3 ft)','Delivery condition: Pre Assembled (Ready to Use)']",Ikea
96,Bar,"Sheesham Craft Furlanko Mini Wall Wine Rack,Hanging Gla...",2106,5016,"['Material: Solid Wood', 'Door Included: No', 'W x H x D: 530 mm x 410 mm x 1000 mm (1 ft 8 in x 1 ft 4 in x 3 ft 3 in)','Delivery condition: Pre Assembled (Ready to Use)']",Casa Magica
97,Bar,Furn Central Engineered Wood Bar Cabinet,2699,5016,"['Material: Engineered Wood', 'Door Included: Yes', 'W x H x D: 355.6 mm x 671.5 mm x 355.6 mm (1 ft 2 in x 2 ft 2 in x 1 ft 2 in)','Delivery condition: Knock Down - Delivered in non-assembled pieces, installation by service partner']",Dedeman
98,Bar,silvercrafts Solid Wood Bar Cabinet,5016,9030,"['Material: Solid Wood', 'Door Included: No', 'W x H x D: 914 mm x 600 mm x 114 mm (2 ft 11 in x 1 ft 11 in x 4 in)','Delivery condition: Pre Assembled (Ready to Use)']",Mob Expert
99,Bar,Flipkart Perfect Homes PureWood Sheesham Bar Cabinet,14127,22475,"['Material: Solid Wood', 'Door Included: Yes', 'W x H x D: 62.5 cm x 72.5 cm x 62.5 cm (2 ft x 2 ft 4 in x 2 ft)','Delivery condition: Pre Assembled (Ready to Use)']",Mob Expert
100,Bar,Advika Handicraft Solid Wood Sheesham bar cabinet wine ...,40617,119404,"['Material: Solid Wood', 'Door Included: Yes', 'W x H x D: 490 mm x 1130 mm x 940 mm (1 ft 7 in x 3 ft 8 in x 3 ft 1 in)','Delivery condition: Pre Assembled (Ready to Use)']",Mob Expert
101,Bar,LADRECHA FURNITURE Solid Wood Bar Cabinet,1804,3167,"['Material: Solid Wood', 'Door Included: No', 'W x H x D: 600 mm x 450 mm x 120 mm (1 ft 11 in x 1 ft 5 in x 4 in)','Delivery condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Casa Rusu
102,Bar,Satkar Wood Furniture Pre-assemble bar cocktail storage...,26087,45152,"['Material: Solid Wood', 'Door Included: Yes', 'W x H x D: 1320 mm x 889 mm x 508 mm (4 ft 3 in x 2 ft 10 in x 1 ft 8 in)','Delivery condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Jysk
104,Bar,WOODNESS Engineered Wood Bar Cabinet,4706,21172,"['Material: Engineered Wood', 'Door Included: Yes', 'W x H x D: 1200 mm x 760 mm x 400 mm (3 ft 11 in x 2 ft 5 in x 1 ft 3 in)','Delivery condition: Knock Down - Delivered in non-assembled pieces, installation by service partner']",Mob Expert
105,Bar,primecraft Solid Wood Bar Cabinet,2889,8026,"['Material: Solid Wood', 'Door Included: No', 'W x H x D: 620 mm x 520 mm x 160 mm (2 ft x 1 ft 8 in x 6 in)','Delivery condition: Pre Assembled (Ready to Use)']",Ikea
